ds,reservoir,province,rainfallsince,avgrainfall1971_2000,capacity_hm3,stored_hm3,variation24h_hm3,weekchange,yearchange,fillingpcttoday,weekago,yearago,avgreserve5yrs_hm3
2018-02-01,la bolera,jaen,281.2,336.9,53.2,17.7,0.06,0.43,3.33,33.27,32.46,27.01,31.8
2018-02-01,la fernandina,jaen,168.3,296.2,244.5,76.88,-0.01,-0.08,-45.6,31.44,31.48,50.09,174.65
2018-02-01,quiebrajano,jaen,333.1,379.4,31.6,6.97,-0.01,-0.03,-3.12,22.06,22.15,31.93,20.74
2018-02-01,rumblar,jaen,138.8,271.2,126.0,25.59,-0.03,-0.14,-28.96,20.31,20.42,43.29,87.34
2018-02-01,tranco de beas,jaen,362.9,400.8,498.2,163.74,0.35,2.3,-116.1,32.87,32.4,56.17,371.43
2018-02-01,vadomojon,jaen,184.6,263.7,163.2,37.39,0.06,0.34,-22.15,22.91,22.7,36.48,105.67
2018-02-01,viboras,jaen,220.5,287.6,19.1,9.26,0.01,0.09,0.59,48.48,48.01,45.39,9.52
2018-02-01,cala,sevilla,162.4,459.6,58.8,17.18,-0.02,-0.02,-5.08,29.22,29.25,37.86,36.12
2018-02-01,el agrio,sevilla,166.7,422.4,20.3,9.3,0.0,-0.01,-6.12,45.81,45.86,75.96,16.26
2018-02-01,el pintado,sevilla,149.7,438.0,212.8,89.91,-0.72,-3.86,-16.6,42.25,44.06,50.05,159.91
2018-02-01,gergal,sevilla,145.5,367.3,35.0,21.16,0.0,-0.08,-12.43,60.46,60.69,95.97,33.14
2018-02-01,huesna,sevilla,179.3,398.9,134.6,87.62,-0.07,-0.48,-9.21,65.1,65.45,71.94,102.99
2018-02-01,jose toran,sevilla,234.0,438.2,113.2,34.55,0.01,-0.02,-43.84,30.52,30.54,69.25,87.91
2018-02-01,la minilla,sevilla,179.4,456.6,57.8,45.53,0.11,0.44,3.65,78.77,78.01,72.46,46.65
2018-02-01,melonares,sevilla,161.3,412.6,185.6,129.01,0.41,2.22,-42.28,69.51,68.31,92.29,174.27
2018-02-01,puebla de cazalla,sevilla,311.1,317.3,73.7,13.57,-1.62,-1.56,4.33,18.41,20.53,12.54,32.87
2018-02-01,torre del aguila,sevilla,306.8,340.8,64.4,13.72,0.0,0.0,7.71,21.3,21.3,9.33,24.4
2018-02-01,beninar,almeria,72.9,307.8,61.68,5.29,0.01,0.01,-3.25,8.58,8.56,13.85,7.97
2018-02-01,cuevas de almanzora,almeria,62.4,133.5,161.3,8.91,0.03,0.04,-13.21,5.52,5.5,13.71,24.49
2018-02-01,charco redondo,cadiz,285.5,716.9,81.6,26.91,0.0,-0.18,-7.82,32.98,33.2,42.56,49.36
2018-02-01,guadarranque,cadiz,284.5,596.2,87.7,43.36,-0.04,0.03,-15.24,49.44,49.41,66.82,63.26
2018-02-01,beznar,granada,136.6,262.9,52.9,25.02,0.05,0.3,-3.67,47.3,46.73,54.23,38.93
2018-02-01,rules,granada,158.8,314.1,110.8,44.74,-0.09,-0.87,-15.66,40.38,41.16,54.51,76.05
2018-02-01,casasola,malaga,124.6,299.6,21.7,9.34,0.0,-0.04,0.65,43.04,43.23,40.05,10.01
2018-02-01,la concepcion,malaga,219.4,515.3,61.9,31.72,-0.04,-0.21,-23.69,51.24,51.58,89.52,46.97
2018-02-01,conde de guadalhorce,malaga,173.8,283.5,66.5,21.98,-0.01,0.0,-9.74,33.05,33.05,47.7,45.78
2018-02-01,guadalhorce,malaga,175.3,275.1,125.7,56.44,-0.1,-0.31,-12.81,44.9,45.15,55.09,98.45
2018-02-01,guadalteba,malaga,175.3,276.7,153.3,42.37,0.02,0.36,-15.81,27.64,27.4,37.95,110.12
2018-02-01,el limonero,malaga,121.9,310.1,22.3,9.81,-0.01,-0.06,1.72,43.99,44.26,36.28,9.16
2018-02-01,la vinnuela,malaga,147.2,381.9,165.4,36.17,-0.07,-0.2,-24.04,21.87,21.99,36.4,108.63
2018-02-01,andevalo,huelva,165.5,453.2,634.4,486.48,0.0,-0.3,-42.45,76.68,76.73,83.37,561.74
2018-02-01,chanza,huelva,111.1,330.9,341.4,128.17,-0.62,-2.79,-76.92,37.54,38.36,60.07,227.45
2018-02-01,corumbel bajo,huelva,188.5,413.9,18.0,10.88,-0.03,-0.18,-6.65,60.44,61.44,97.39,14.05
2018-02-01,jarrama,huelva,229.1,516.9,42.6,30.29,0.0,-0.11,-9.44,71.1,71.36,93.26,40.86
2018-02-01,los machos,huelva,270.9,388.3,12.0,4.58,0.0,-0.38,-7.19,38.17,41.33,98.08,8.56
2018-02-01,piedras,huelva,270.9,380.2,59.5,40.32,0.11,1.12,-10.92,67.76,65.88,86.12,41.08
2018-03-01,almodovar,cadiz,384.6,894.5,5.7,2.5,0.04,0.04,-2.33,43.86,43.16,84.74,4.57
2018-03-01,arcos,cadiz,297.0,449.5,14.6,12.43,0.09,-0.05,-0.19,85.14,85.48,86.44,12.83
2018-03-01,barbate,cadiz,327.5,784.3,228.1,88.11,0.6,0.75,-43.17,38.63,38.3,57.55,172.54
2018-03-01,bornos,cadiz,262.1,437.8,200.2,49.11,0.84,1.17,-37.66,24.53,23.95,43.34,135.65
2018-03-01,celemin,cadiz,330.9,758.2,44.8,18.85,0.14,0.14,-17.34,42.08,41.76,80.78,36.0
2018-03-01,guadalcacin,cadiz,281.1,687.4,800.3,340.27,0.58,0.97,-95.23,42.52,42.4,54.42,591.41
2018-03-01,los hurones,cadiz,397.5,641.9,135.3,34.45,1.68,0.76,-56.15,25.46,24.9,66.96,108.32
2018-03-01,zahara - el gastor,cadiz,415.4,602.4,222.7,110.27,1.3,1.45,-45.2,49.52,48.86,69.81,196.06
2018-03-01,arenoso,cordoba,191.5,383.1,167.0,29.58,0.02,0.06,-50.1,17.71,17.68,47.71,124.55
2018-03-01,bembezar,cordoba,278.8,455.8,342.1,134.29,1.93,1.97,-69.26,39.25,38.68,59.5,269.57
2018-03-01,guadalmellato,cordoba,229.5,423.4,146.6,60.38,0.23,-0.14,-38.81,41.19,41.28,67.66,113.03
2018-03-01,guadanunno,cordoba,290.3,479.0,1.6,1.14,0.12,0.11,-0.39,71.25,64.38,95.63,1.41
2018-03-01,iznajar,cordoba,283.5,415.5,981.1,298.57,0.79,3.58,-173.36,30.43,30.07,48.1,768.99
2018-03-01,la brenna,cordoba,219.0,395.2,823.0,196.45,0.49,0.63,-242.84,23.87,23.79,53.38,648.78
2018-03-01,martin gonzalo,cordoba,225.2,410.3,17.8,8.53,0.01,-0.06,-4.07,47.92,48.26,70.79,15.14
2018-03-01,puente nuevo,cordoba,343.3,425.6,281.7,100.34,2.87,2.88,-58.13,35.62,34.6,56.25,223.84
2018-03-01,retortillo,cordoba,245.2,486.2,61.2,25.61,1.58,0.94,-22.9,41.85,40.31,79.26,50.83
2018-03-01,san rafael de navallana,cordoba,197.2,389.9,156.5,52.12,0.14,0.3,-20.75,33.3,33.11,46.56,120.63
2018-03-01,sierra boyera,cordoba,240.5,365.0,40.9,13.86,0.46,0.32,-10.61,33.89,33.11,59.83,32.77
2018-03-01,yeguas,cordoba,207.3,370.5,228.7,52.63,0.08,0.18,-70.02,23.01,22.93,53.63,182.17
2018-03-01,canales,granada,335.2,275.4,70.0,20.28,0.02,-0.1,-12.01,28.97,29.11,46.13,42.72
2018-03-01,colomera,granada,301.2,366.3,40.2,6.8,0.04,0.1,-5.44,16.92,16.67,30.45,28.81
2018-03-01,cubillas,granada,215.0,258.7,18.7,10.98,0.04,0.16,-2.29,58.72,57.86,70.96,16.97
2018-03-01,el portillo,granada,175.9,306.6,32.9,29.71,-0.08,-0.03,2.32,90.3,90.4,83.25,29.81
2018-03-01,francisco abellan,granada,152.4,208.6,58.2,18.99,0.04,0.14,-7.52,32.63,32.39,45.55,37.19
2018-03-01,los bermejales,granada,200.2,424.0,102.6,31.53,0.24,0.45,-19.22,30.73,30.29,49.46,77.87
2018-03-01,negratin,granada,151.6,246.9,567.1,210.08,0.51,1.9,-74.11,37.04,36.71,50.11,389.66
2018-03-01,quentar,granada,386.4,275.2,13.5,7.23,0.05,0.22,1.17,53.56,51.93,44.89,10.86
2018-03-01,san clemente,granada,156.9,253.4,117.9,10.93,0.02,0.14,-5.08,9.27,9.15,13.58,29.51
2018-03-01,aracena,huelva,301.0,573.5,126.8,77.1,5.27,5.21,-32.16,60.8,56.7,86.17,110.82
2018-03-01,zufre,huelva,235.8,529.9,175.3,117.1,4.06,4.27,-34.8,66.8,64.36,86.65,155.65
2018-03-01,aguascebas,jaen,444.9,395.2,6.4,4.13,0.02,0.02,0.27,64.53,64.22,60.31,5.91
2018-03-01,dannador,jaen,276.6,380.5,4.1,1.86,0.01,0.04,-0.19,45.37,44.39,50.0,3.13
2018-03-01,giribaile,jaen,268.8,300.2,475.1,113.84,0.16,0.75,-78.75,23.96,23.8,40.54,342.56
2018-03-01,guadalen,jaen,247.4,317.5,168.0,33.68,0.05,0.22,-28.66,20.05,19.92,37.11,119.95
2018-03-01,guadalmena,jaen,225.6,371.1,346.5,95.14,0.07,0.26,-82.45,27.46,27.38,51.25,282.85
2018-03-01,jandula,jaen,170.0,324.2,322.0,74.0,0.17,0.56,-84.39,22.98,22.81,49.19,235.73
2018-03-01,la bolera,jaen,310.3,414.5,53.2,19.95,0.15,0.43,3.63,37.5,36.69,30.68,36.92
2018-03-01,la fernandina,jaen,216.1,351.2,244.5,76.76,0.07,0.08,-49.38,31.39,31.36,51.59,181.14
2018-03-01,quiebrajano,jaen,416.3,454.4,31.6,6.82,0.02,-0.02,-3.03,21.58,21.65,31.17,21.59
2018-03-01,rumblar,jaen,183.1,322.3,126.0,25.24,0.05,-0.04,-32.94,20.03,20.06,46.17,92.36
2018-03-01,tranco de beas,jaen,435.3,478.4,498.2,172.79,0.39,1.92,-110.6,34.68,34.3,56.88,396.46
2018-03-01,vadomojon,jaen,211.8,309.0,163.2,38.6,0.18,0.38,-23.26,23.65,23.42,37.9,116.1
2018-03-01,viboras,jaen,264.0,341.1,19.1,9.67,0.05,0.15,0.62,50.63,49.84,47.38,9.9
2018-03-01,cala,sevilla,256.2,509.2,58.8,18.82,2.52,1.73,-17.99,32.01,29.06,62.6,39.18
2018-03-01,el agrio,sevilla,256.2,475.5,20.3,12.68,3.46,3.47,-3.92,62.46,45.37,81.77,17.17
2018-03-01,el pintado,sevilla,321.2,492.9,212.8,89.71,4.67,4.74,-32.36,42.16,39.93,57.36,166.87
2018-03-01,gergal,sevilla,191.3,408.2,35.0,24.0,2.42,3.09,-10.87,68.57,59.74,99.63,33.95
2018-03-01,huesna,sevilla,287.1,448.7,134.6,92.47,6.51,6.38,-13.55,68.7,63.96,78.77,106.69
2018-03-01,jose toran,sevilla,287.6,492.0,113.2,35.46,1.01,1.08,-48.33,31.33,30.37,74.02,95.16
2018-03-01,la minilla,sevilla,328.6,509.5,57.8,48.56,3.03,2.73,1.75,84.01,79.29,80.99,47.03
2018-03-01,melonares,sevilla,274.8,461.3,185.6,137.82,9.55,8.36,-48.67,74.26,69.75,100.48,177.59
2018-03-01,puebla de cazalla,sevilla,350.7,369.9,73.7,13.93,0.11,0.18,4.49,18.9,18.66,12.81,35.88
2018-03-01,torre del aguila,sevilla,346.0,388.7,64.4,13.81,0.14,0.21,7.68,21.44,21.12,9.52,29.34
2018-03-01,beninar,almeria,101.6,356.0,61.68,5.51,0.02,0.05,-3.51,8.93,8.85,14.62,8.64
2018-03-01,cuevas de almanzora,almeria,76.4,164.3,161.3,8.82,-0.01,-0.09,-13.72,5.47,5.52,13.97,24.1
2018-03-01,charco redondo,cadiz,350.3,826.5,81.6,25.29,0.33,0.07,-9.84,30.99,30.91,43.05,53.93
2018-03-01,guadarranque,cadiz,345.1,712.7,87.7,42.36,0.11,-0.21,-22.01,48.3,48.54,73.4,68.75
2018-03-01,beznar,granada,182.8,305.0,52.9,25.81,0.09,0.23,-2.75,48.79,48.36,53.99,39.37
2018-03-01,rules,granada,191.9,356.8,110.8,43.26,0.0,-0.41,-20.18,39.04,39.41,57.26,79.96
2018-03-01,casasola,malaga,166.1,346.9,21.7,9.24,0.02,-0.01,-1.11,42.58,42.63,47.7,11.23
2018-03-01,la concepcion,malaga,267.7,598.7,61.9,30.97,0.28,0.07,-26.18,50.03,49.92,92.33,49.06
2018-03-01,conde de guadalhorce,malaga,201.0,334.8,66.5,22.05,0.02,-0.02,-16.21,33.16,33.19,57.53,48.83
2018-03-01,guadalhorce,malaga,186.2,323.3,125.7,55.4,0.06,-0.24,-17.93,44.07,44.26,58.34,103.32
2018-03-01,guadalteba,malaga,186.2,326.8,153.3,43.07,0.08,0.23,-17.44,28.1,27.95,39.47,113.85
2018-03-01,el limonero,malaga,167.2,359.7,22.3,9.62,0.02,-0.03,-1.81,43.14,43.27,51.26,10.04
2018-03-01,la vinnuela,malaga,198.2,438.0,165.4,35.57,0.23,0.08,-29.3,21.51,21.46,39.22,109.78
2018-03-01,andevalo,huelva,266.8,504.4,634.4,467.67,1.45,2.03,-101.98,73.72,73.4,89.79,573.82
2018-03-01,chanza,huelva,163.9,373.7,341.4,133.41,0.16,-2.01,-125.13,39.08,39.67,75.73,249.05
2018-03-01,corumbel bajo,huelva,353.5,467.7,18.0,11.22,0.62,0.85,-7.21,62.33,57.61,102.39,15.69
2018-03-01,jarrama,huelva,412.2,579.6,42.6,35.07,4.89,5.11,-7.1,82.32,70.33,98.99,41.55
2018-03-01,los machos,huelva,381.8,435.0,12.0,4.84,0.37,0.64,-7.15,40.33,35.0,99.92,8.93
2018-03-01,piedras,huelva,381.8,425.4,59.5,48.25,0.81,2.53,-8.64,81.09,76.84,95.61,44.82
2018-04-01,almodovar,cadiz,857.4,1007.5,5.7,5.1,0.03,0.18,0.06,89.47,86.32,88.42,4.71
2018-04-01,arcos,cadiz,654.9,496.5,14.6,12.85,-0.08,-0.11,-0.3,88.01,88.77,90.07,13.04
2018-04-01,barbate,cadiz,648.6,869.2,228.1,168.58,0.22,4.62,43.86,73.91,71.88,54.68,179.04
2018-04-01,bornos,cadiz,575.6,485.0,200.2,175.63,-0.59,1.98,88.35,87.73,86.74,43.6,139.67
2018-04-01,celemin,cadiz,605.3,836.4,44.8,42.73,0.1,1.08,5.21,95.38,92.97,83.75,37.43
2018-04-01,guadalcacin,cadiz,659.1,760.7,800.3,489.97,0.38,24.22,56.09,61.22,58.2,54.21,601.25
2018-04-01,los hurones,cadiz,920.2,720.4,135.3,127.55,1.58,2.27,29.69,94.27,92.59,72.33,111.94
2018-04-01,zahara - el gastor,cadiz,877.0,686.2,222.7,170.38,0.19,2.89,12.28,76.51,75.21,70.99,194.99
2018-04-01,arenoso,cordoba,438.4,434.3,167.0,83.32,0.17,2.05,-0.8,49.89,48.66,50.37,127.06
2018-04-01,bembezar,cordoba,551.4,515.6,342.1,283.31,0.34,3.62,72.09,82.81,81.76,61.74,272.79
2018-04-01,guadalmellato,cordoba,559.2,480.8,146.6,139.55,0.31,1.44,35.31,95.19,94.21,71.11,113.82
2018-04-01,guadanunno,cordoba,662.9,546.3,1.6,1.55,-0.01,-0.01,0.01,96.88,97.5,96.25,1.47
2018-04-01,iznajar,cordoba,538.5,476.5,981.1,462.46,2.62,21.13,-21.72,47.14,44.98,49.35,785.4
2018-04-01,la brenna,cordoba,436.0,445.3,823.0,283.21,0.2,2.13,-157.47,34.41,34.15,53.55,650.8
2018-04-01,martin gonzalo,cordoba,542.9,467.4,17.8,16.24,0.01,0.18,3.34,91.24,90.22,72.47,15.05
2018-04-01,puente nuevo,cordoba,598.6,485.3,281.7,156.91,0.0,1.27,-4.86,55.7,55.25,57.43,226.81
2018-04-01,retortillo,cordoba,527.8,544.1,61.2,51.35,0.05,0.63,1.11,83.91,82.88,82.09,51.7
2018-04-01,san rafael de navallana,cordoba,474.4,440.1,156.5,92.66,0.0,2.67,18.1,59.21,57.5,47.64,122.6
2018-04-01,sierra boyera,cordoba,446.7,424.3,40.9,40.76,0.0,0.67,15.76,99.66,98.02,61.12,33.73
2018-04-01,yeguas,cordoba,488.7,423.4,228.7,171.43,0.32,4.87,40.54,74.96,72.83,57.23,181.57
2018-04-01,canales,granada,662.4,320.3,70.0,39.46,0.39,3.23,5.19,56.37,51.76,48.96,46.61
2018-04-01,colomera,granada,537.7,420.8,40.2,21.47,0.2,1.81,8.83,53.41,48.91,31.44,30.02
2018-04-01,cubillas,granada,411.3,296.5,18.7,17.84,-0.03,0.08,3.66,95.4,94.97,75.83,17.65
2018-04-01,el portillo,granada,390.5,358.2,32.9,30.56,0.01,1.02,1.15,92.89,89.79,89.39,29.4
2018-04-01,francisco abellan,granada,314.2,241.4,58.2,30.09,0.11,0.91,2.79,51.7,50.14,46.91,37.61
2018-04-01,los bermejales,granada,384.5,498.2,102.6,53.62,0.22,1.71,-0.38,52.26,50.59,52.63,79.51
2018-04-01,negratin,granada,270.7,291.2,567.1,255.91,0.97,8.83,-31.36,45.13,43.57,50.66,392.65
2018-04-01,quentar,granada,786.5,319.6,13.5,12.69,0.12,0.86,5.45,94.0,87.63,53.63,11.01
2018-04-01,san clemente,granada,374.7,294.3,117.9,22.18,0.12,1.59,5.2,18.81,17.46,14.4,31.55
2018-04-01,aracena,huelva,623.7,651.3,126.8,123.11,0.28,2.12,12.47,97.09,95.42,87.26,114.16
2018-04-01,zufre,huelva,476.8,592.9,175.3,165.33,0.0,0.92,8.96,94.31,93.79,89.2,155.92
2018-04-01,aguascebas,jaen,856.2,481.0,6.4,6.4,0.0,-0.03,2.51,100.0,100.47,60.78,5.86
2018-04-01,dannador,jaen,574.9,444.6,4.1,4.18,0.0,-0.04,2.08,101.95,102.93,51.22,3.21
2018-04-01,giribaile,jaen,515.9,356.9,475.1,176.25,0.76,6.68,-30.78,37.1,35.69,43.58,349.43
2018-04-01,guadalen,jaen,490.1,373.5,168.0,155.04,0.13,3.96,91.58,92.29,89.93,37.77,122.59
2018-04-01,guadalmena,jaen,460.2,435.5,346.5,175.12,0.63,6.45,-4.88,50.54,48.68,51.95,285.48
2018-04-01,jandula,jaen,473.3,373.6,322.0,193.08,0.71,7.61,28.29,59.96,57.6,51.18,240.52
2018-04-01,la bolera,jaen,639.5,486.0,53.2,49.13,0.37,2.54,29.74,92.35,87.58,36.45,38.63
2018-04-01,la fernandina,jaen,482.6,406.7,244.5,145.53,0.17,2.28,17.61,59.52,58.59,52.32,183.69
2018-04-01,quiebrajano,jaen,939.4,524.5,31.6,19.22,0.15,1.43,9.07,60.82,56.3,32.12,21.9
2018-04-01,rumblar,jaen,458.1,374.0,126.0,96.89,0.13,2.0,35.78,76.9,75.31,48.5,93.1
2018-04-01,tranco de beas,jaen,870.8,560.5,498.2,284.79,1.66,15.09,-5.03,57.16,54.13,58.17,403.03
2018-04-01,vadomojon,jaen,434.5,355.0,163.2,106.87,0.89,7.46,40.99,65.48,60.91,40.37,121.5
2018-04-01,viboras,jaen,511.8,396.7,19.1,8.47,-0.08,-0.27,-1.63,44.35,45.76,52.88,10.2
2018-04-01,cala,sevilla,453.7,565.1,58.8,47.11,-0.54,-3.96,9.61,80.12,86.85,63.78,38.37
2018-04-01,el agrio,sevilla,434.1,533.6,20.3,18.26,-0.08,-1.01,0.28,89.95,94.93,88.57,17.49
2018-04-01,el pintado,sevilla,616.6,551.2,212.8,182.88,0.26,3.09,55.71,85.94,84.49,59.76,170.74
2018-04-01,gergal,sevilla,430.5,452.5,35.0,35.48,0.26,-0.34,0.34,101.37,102.34,100.4,32.63
2018-04-01,huesna,sevilla,546.1,500.8,134.6,113.28,0.19,1.56,3.76,84.16,83.0,81.37,108.1
2018-04-01,jose toran,sevilla,550.4,551.0,113.2,66.87,0.08,0.68,-21.41,59.07,58.47,77.99,97.4
2018-04-01,la minilla,sevilla,584.2,574.7,57.8,51.5,-0.21,-1.41,10.72,89.1,91.54,70.55,45.27
2018-04-01,melonares,sevilla,468.4,513.9,185.6,186.19,0.0,-0.74,-0.08,100.32,100.72,100.36,176.83
2018-04-01,puebla de cazalla,sevilla,717.6,419.3,73.7,50.65,0.22,-1.21,40.71,68.72,70.37,13.49,36.19
2018-04-01,torre del aguila,sevilla,594.7,436.9,64.4,48.97,-0.07,-0.38,47.32,76.04,76.63,2.56,33.79
2018-04-01,beninar,almeria,274.8,402.8,61.68,10.91,0.03,0.35,0.52,17.69,17.12,16.85,9.47
2018-04-01,cuevas de almanzora,almeria,102.3,191.6,161.3,9.91,0.03,1.28,-13.34,6.14,5.35,14.41,23.64
2018-04-01,charco redondo,cadiz,778.5,921.4,81.6,58.18,0.13,1.86,20.1,71.3,69.02,46.67,57.28
2018-04-01,guadarranque,cadiz,837.3,785.2,87.7,86.42,0.04,2.32,20.01,98.54,95.9,75.72,69.93
2018-04-01,beznar,granada,383.3,352.0,52.9,33.4,0.12,1.06,4.84,63.14,61.13,53.99,39.33
2018-04-01,rules,granada,456.3,403.7,110.8,71.6,0.43,3.24,-0.8,64.62,61.7,65.34,83.08
2018-04-01,casasola,malaga,303.7,389.3,21.7,15.31,0.03,0.51,4.49,70.55,68.2,49.86,11.62
2018-04-01,la concepcion,malaga,552.3,656.3,61.9,60.56,0.21,1.76,0.98,97.84,94.99,96.25,51.49
2018-04-01,conde de guadalhorce,malaga,361.1,373.7,66.5,49.92,0.15,2.24,5.76,75.07,71.7,66.41,50.17
2018-04-01,guadalhorce,malaga,342.2,364.6,125.7,93.61,0.43,4.78,17.65,74.47,70.67,60.43,104.16
2018-04-01,guadalteba,malaga,342.2,368.2,153.3,82.38,0.38,5.02,17.72,53.74,50.46,42.18,115.74
2018-04-01,el limonero,malaga,300.7,402.5,22.3,14.68,0.03,0.36,2.53,65.83,64.22,54.48,10.65
2018-04-01,la vinnuela,malaga,394.5,499.3,165.4,66.94,0.23,1.79,0.47,40.47,39.39,40.19,109.4
2018-04-01,andevalo,huelva,451.2,560.6,634.4,518.22,0.0,0.93,-55.79,81.69,81.54,90.48,585.56
2018-04-01,chanza,huelva,263.0,415.7,341.4,214.15,-0.25,2.11,-47.38,62.73,62.11,76.61,258.07
2018-04-01,corumbel bajo,huelva,702.5,523.4,18.0,18.0,0.01,0.09,-0.47,100.0,99.5,102.61,15.77
2018-04-01,jarrama,huelva,927.8,644.7,42.6,42.64,0.0,0.0,0.5,100.09,100.09,98.92,41.74
2018-04-01,los machos,huelva,624.0,481.1,12.0,11.95,0.0,-0.02,-0.04,99.58,99.75,99.92,8.94
2018-04-01,piedras,huelva,624.0,471.7,59.5,57.68,0.25,-0.73,5.34,96.94,98.17,87.97,46.76
2018-05-01,almodovar,cadiz,917.3,1091.0,5.7,5.39,0.0,0.08,0.14,94.56,93.16,92.11,4.78
2018-05-01,arcos,cadiz,753.0,555.1,14.6,13.44,0.0,-0.05,-0.31,92.05,92.4,94.18,13.62
2018-05-01,barbate,cadiz,737.8,953.7,228.1,184.07,0.01,0.47,49.14,80.7,80.49,59.15,177.96
2018-05-01,bornos,cadiz,673.5,545.5,200.2,176.22,0.2,3.16,95.14,88.02,86.44,40.5,140.64
2018-05-01,celemin,cadiz,684.2,912.5,44.8,43.02,0.0,0.21,6.87,96.03,95.56,80.69,36.54
2018-05-01,guadalcacin,cadiz,772.8,845.9,800.3,537.74,0.54,4.68,114.14,67.19,66.61,52.93,593.51
2018-05-01,los hurones,cadiz,1052.8,801.6,135.3,130.11,-0.8,-1.61,37.69,96.16,97.35,68.31,114.17
2018-05-01,zahara - el gastor,cadiz,972.8,764.0,222.7,179.56,0.06,0.71,28.59,80.63,80.31,67.79,191.74
2018-05-01,arenoso,cordoba,498.6,481.4,167.0,89.57,0.05,0.42,5.54,53.63,53.38,50.32,127.72
2018-05-01,bembezar,cordoba,618.9,574.0,342.1,297.41,0.12,2.27,90.43,86.94,86.27,60.5,273.56
2018-05-01,guadalmellato,cordoba,641.2,536.7,146.6,138.74,0.07,-3.27,36.18,94.64,96.87,69.96,115.27
2018-05-01,guadanunno,cordoba,742.1,609.3,1.6,1.6,0.0,-0.01,0.07,100.0,100.63,95.63,1.5
2018-05-01,iznajar,cordoba,627.0,533.7,981.1,535.15,1.67,14.63,62.42,54.55,53.05,48.18,786.12
2018-05-01,la brenna,cordoba,489.7,499.3,823.0,293.01,0.0,0.61,-90.05,35.6,35.53,46.54,636.26
2018-05-01,martin gonzalo,cordoba,614.1,520.9,17.8,16.83,-0.01,-0.04,4.31,94.55,94.78,70.34,15.01
2018-05-01,puente nuevo,cordoba,667.4,547.3,281.7,163.36,0.0,0.44,1.31,57.99,57.83,57.53,226.16
2018-05-01,retortillo,cordoba,602.0,599.6,61.2,53.26,0.05,-0.25,0.83,87.03,87.43,85.67,52.94
2018-05-01,san rafael de navallana,cordoba,548.1,490.9,156.5,105.58,0.0,3.48,33.09,67.46,65.24,46.32,120.48
2018-05-01,sierra boyera,cordoba,536.2,485.1,40.9,41.12,0.0,-0.21,16.59,100.54,101.05,59.98,33.77
2018-05-01,yeguas,cordoba,565.6,473.0,228.7,185.9,0.11,0.94,61.28,81.29,80.87,54.49,177.79
2018-05-01,canales,granada,726.9,371.4,70.0,57.66,0.61,6.06,19.31,82.37,73.71,54.79,53.49
2018-05-01,colomera,granada,603.2,478.6,40.2,27.64,0.13,0.89,15.13,68.76,66.54,31.12,30.02
2018-05-01,cubillas,granada,461.9,339.6,18.7,18.53,0.0,0.2,5.45,99.09,98.02,69.95,17.31
2018-05-01,el portillo,granada,438.0,404.2,32.9,29.95,0.12,-0.64,3.52,91.03,92.98,80.33,28.9
2018-05-01,francisco abellan,granada,349.6,279.1,58.2,33.22,0.06,0.49,6.22,57.08,56.24,46.39,37.39
2018-05-01,los bermejales,granada,420.0,561.5,102.6,60.71,0.16,1.33,8.13,59.17,57.88,51.25,79.05
2018-05-01,negratin,granada,303.2,342.3,567.1,291.55,0.44,5.45,6.04,51.41,50.45,50.35,390.26
2018-05-01,quentar,granada,876.9,369.9,13.5,12.94,-0.01,-0.06,5.13,95.85,96.3,57.85,10.77
2018-05-01,san clemente,granada,444.7,333.7,117.9,25.58,0.0,0.2,9.23,21.7,21.53,13.87,29.47
2018-05-01,aracena,huelva,732.3,707.8,126.8,127.04,0.0,0.38,17.26,100.19,99.89,86.58,117.79
2018-05-01,zufre,huelva,558.3,655.0,175.3,173.82,0.1,-0.38,22.95,99.16,99.37,86.06,158.08
2018-05-01,aguascebas,jaen,1027.1,562.9,6.4,6.39,0.0,-0.01,2.53,99.84,100.0,60.31,5.72
2018-05-01,dannador,jaen,688.7,515.2,4.1,4.11,-0.01,-0.03,2.17,100.24,100.98,47.32,3.21
2018-05-01,giribaile,jaen,579.5,410.2,475.1,202.24,0.54,3.38,2.12,42.57,41.86,42.12,341.94
2018-05-01,guadalen,jaen,552.6,426.4,168.0,164.82,0.0,0.0,103.44,98.11,98.11,36.54,123.25
2018-05-01,guadalmena,jaen,540.2,506.6,346.5,199.31,0.33,2.41,23.25,57.52,56.83,50.81,288.61
2018-05-01,jandula,jaen,527.3,419.5,322.0,223.56,0.18,1.68,65.82,69.43,68.91,48.99,239.41
2018-05-01,la bolera,jaen,691.9,550.5,53.2,50.38,-0.08,-0.62,31.31,94.7,95.86,35.85,37.06
2018-05-01,la fernandina,jaen,546.6,458.4,244.5,154.7,0.03,0.2,27.65,63.27,63.19,51.96,182.56
2018-05-01,quiebrajano,jaen,1059.4,598.7,31.6,23.47,0.05,0.42,13.61,74.27,72.94,31.2,21.57
2018-05-01,rumblar,jaen,521.0,421.6,126.0,106.3,0.02,0.17,47.69,84.37,84.23,46.52,91.56
2018-05-01,tranco de beas,jaen,995.8,656.0,498.2,332.97,0.73,5.96,52.14,66.83,65.64,56.37,403.44
2018-05-01,vadomojon,jaen,487.4,408.9,163.2,133.27,0.55,3.89,68.48,81.66,79.28,39.7,121.43
