ds,reservoir,province,rainfallsince,avgrainfall1971_2000,capacity_hm3,stored_hm3,variation24h_hm3,weekchange,yearchange,fillingpcttoday,weekago,yearago,avgreserve5yrs_hm3
2023-03-26,torre del aguila,sevilla,259.8,415.7,64.4,10.43,-0.04,-0.22,-1.24,16.2,16.54,18.12,21.18
2023-03-26,beninar,almeria,146.5,382.9,61.68,7.05,-0.02,-0.2,0.37,11.43,11.75,10.83,8.66
2023-03-26,cuevas de almanzora,almeria,45.7,182.9,161.3,22.94,-0.07,-0.54,6.07,14.22,14.56,10.46,16.19
2023-03-26,charco redondo,cadiz,550.6,888.7,81.6,29.52,0.01,0.07,-0.7,36.18,36.09,37.03,37.34
2023-03-26,guadarranque,cadiz,469.1,757.8,87.7,51.16,-0.05,-0.19,1.37,58.34,58.55,56.77,52.67
2023-03-26,beznar,granada,179.4,334.8,52.9,40.35,-0.03,-0.28,4.06,76.28,76.81,68.6,39.92
2023-03-26,rules,granada,195.6,382.7,110.8,67.99,0.0,-0.13,10.24,61.36,61.48,52.12,79.44
2023-03-26,casasola,malaga,133.9,372.6,21.7,8.75,-0.03,-0.09,-3.34,40.32,40.74,55.71,12.11
2023-03-26,la concepcion,malaga,330.0,634.6,61.9,46.82,-0.02,-0.1,-3.16,75.64,75.8,80.74,48.32
2023-03-26,conde de guadalhorce,malaga,134.7,358.6,66.5,20.33,0.0,-0.15,-33.11,30.57,30.8,80.36,44.35
2023-03-26,guadalhorce,malaga,139.9,348.2,125.7,43.97,-0.04,-0.29,-1.95,34.98,35.21,36.53,79.0
2023-03-26,guadalteba,malaga,139.9,351.9,153.3,81.46,0.01,-0.29,-5.51,53.14,53.33,56.73,106.23
2023-03-26,el limonero,malaga,163.7,383.9,22.3,8.18,-0.01,-0.06,-2.92,36.68,36.95,49.78,12.17
2023-03-26,la vinnuela,malaga,176.0,476.8,165.4,17.19,-0.02,-0.23,-10.31,10.39,10.53,16.63,53.22
2023-03-26,andevalo,huelva,391.8,535.1,634.4,227.97,-0.07,-0.45,-96.01,35.93,36.01,51.07,404.34
2023-03-26,chanza,huelva,290.8,396.5,341.4,210.62,-0.16,-0.64,43.29,61.69,61.88,49.01,190.19
2023-03-26,corumbel bajo,huelva,400.6,498.5,18.0,7.57,-0.02,-0.2,-1.11,42.06,43.17,48.22,8.9
2023-03-26,jarrama,huelva,502.9,614.9,42.6,28.21,-0.03,-0.18,0.45,66.22,66.64,65.16,35.71
2023-03-26,los machos,huelva,495.2,463.4,12.0,1.87,0.0,-1.98,-7.16,15.58,32.08,75.25,10.23
2023-03-26,piedras,huelva,495.2,453.5,59.5,43.18,-0.43,-2.43,-10.73,72.57,76.66,90.61,48.32
2023-03-27,almodovar,cadiz,579.9,968.8,5.7,4.52,0.0,0.02,0.61,79.3,78.95,68.6,3.51
2023-03-27,arcos,cadiz,435.4,475.6,14.6,13.66,0.02,0.02,0.11,93.56,93.42,92.81,13.31
2023-03-27,barbate,cadiz,404.7,841.1,228.1,47.56,0.0,-0.11,-5.67,20.85,20.9,23.34,99.26
2023-03-27,bornos,cadiz,385.5,463.3,200.2,63.77,-0.11,-1.55,14.06,31.85,32.63,24.83,87.94
2023-03-27,celemin,cadiz,353.5,808.9,44.8,11.4,0.0,-0.06,-4.49,25.45,25.58,35.47,21.86
2023-03-27,guadalcacin,cadiz,351.7,729.5,800.3,212.71,-0.28,-1.55,-74.27,26.58,26.77,35.86,387.7
2023-03-27,los hurones,cadiz,478.0,689.2,135.3,89.81,-0.21,-1.22,3.71,66.38,67.28,63.64,98.79
2023-03-27,zahara - el gastor,cadiz,407.3,652.5,222.7,46.24,0.0,0.03,-17.2,20.76,20.75,28.49,129.62
2023-03-27,arenoso,cordoba,332.0,411.6,167.0,33.58,0.0,-0.09,2.51,20.11,20.16,18.6,51.92
2023-03-27,bembezar,cordoba,317.0,486.1,342.1,53.92,-0.03,-0.09,-40.37,15.76,15.79,27.56,177.7
2023-03-27,guadalmellato,cordoba,361.8,455.4,146.6,58.02,-0.07,-0.47,-10.89,39.58,39.9,47.01,96.72
2023-03-27,guadanunno,cordoba,420.1,515.4,1.6,1.43,0.0,-0.02,-0.05,89.38,90.63,92.5,1.45
2023-03-27,iznajar,cordoba,228.8,453.2,981.1,179.54,0.05,1.14,-90.68,18.3,18.18,27.54,405.23
2023-03-27,la brenna,cordoba,345.3,422.5,823.0,111.58,-0.03,-0.12,-31.17,13.56,13.57,17.35,202.32
2023-03-27,martin gonzalo,cordoba,374.7,441.3,17.8,4.36,-0.01,-0.07,-0.53,24.49,24.89,27.47,10.58
2023-03-27,puente nuevo,cordoba,275.6,456.1,281.7,36.79,-0.04,-0.33,-11.37,13.06,13.18,17.1,96.36
2023-03-27,retortillo,cordoba,353.7,516.6,61.2,10.2,-0.05,-0.41,-10.25,16.67,17.34,33.42,34.2
2023-03-27,san rafael de navallana,cordoba,405.0,419.0,156.5,69.95,-0.06,-0.28,17.14,44.7,44.88,33.74,61.09
2023-03-27,sierra boyera,cordoba,168.8,396.3,40.9,0.14,-0.01,-0.03,-9.06,0.34,0.42,22.49,22.68
2023-03-27,yeguas,cordoba,411.0,399.9,228.7,68.63,0.01,-0.11,13.69,30.01,30.06,24.02,92.25
2023-03-27,canales,granada,228.1,305.1,70.0,52.65,-0.02,-0.27,10.03,75.21,75.6,60.89,48.02
2023-03-27,colomera,granada,202.2,398.7,40.2,4.24,0.0,0.02,-1.87,10.55,10.5,15.2,17.36
2023-03-27,cubillas,granada,172.5,282.7,18.7,6.82,0.01,0.04,-0.92,36.47,36.26,41.39,11.43
2023-03-27,el portillo,granada,159.0,340.4,32.9,17.13,-0.06,-0.33,-12.47,52.07,53.07,89.97,28.59
2023-03-27,francisco abellan,granada,104.8,230.4,58.2,11.64,0.0,0.03,-4.36,20.0,19.95,27.49,25.34
2023-03-27,los bermejales,granada,127.3,464.1,102.6,16.88,0.01,0.11,-10.14,16.45,16.35,26.34,49.79
2023-03-27,negratin,granada,81.5,277.0,567.1,140.84,0.13,1.15,-27.15,24.84,24.63,29.62,236.79
2023-03-27,quentar,granada,364.5,304.2,13.5,12.02,0.01,0.09,4.3,89.04,88.37,57.19,10.19
2023-03-27,san clemente,granada,205.3,281.6,117.9,15.35,-0.05,-0.26,-2.88,13.02,13.24,15.46,20.15
2023-03-27,aracena,huelva,366.7,614.3,126.8,33.6,-0.04,-0.23,5.73,26.5,26.68,21.98,72.09
2023-03-27,zufre,huelva,316.4,562.2,175.3,27.19,-0.02,-0.04,-40.58,15.51,15.53,38.66,113.68
2023-03-27,aguascebas,jaen,533.0,452.4,6.4,6.28,-0.02,-0.07,1.96,98.13,99.22,67.5,5.57
2023-03-27,dannador,jaen,378.4,418.2,4.1,4.01,0.0,-0.03,1.66,97.8,98.54,57.32,3.55
2023-03-27,giribaile,jaen,289.0,334.0,475.1,91.04,0.0,0.32,-8.69,19.16,19.09,20.99,148.77
2023-03-27,guadalen,jaen,263.3,349.6,168.0,57.3,-0.02,-0.22,26.89,34.11,34.24,18.1,68.79
2023-03-27,guadalmena,jaen,309.0,408.9,346.5,77.28,-0.01,-0.11,4.97,22.3,22.33,20.87,137.99
2023-03-27,jandula,jaen,290.4,352.1,322.0,76.17,0.03,0.27,-5.67,23.66,23.57,25.42,119.07
2023-03-27,la bolera,jaen,241.5,459.1,53.2,23.79,-0.04,-0.26,3.92,44.72,45.21,37.35,33.09
2023-03-27,la fernandina,jaen,363.2,381.6,244.5,98.35,-0.04,-0.18,22.07,40.22,40.3,31.2,99.22
2023-03-27,quiebrajano,jaen,508.5,498.8,31.6,8.75,-0.01,-0.06,0.78,27.69,27.88,25.22,15.4
2023-03-27,rumblar,jaen,294.4,351.6,126.0,47.66,-0.01,-0.15,24.55,37.83,37.94,18.34,59.74
2023-03-27,tranco de beas,jaen,343.6,528.4,498.2,157.46,0.14,1.03,-24.5,31.61,31.4,36.52,256.32
2023-03-27,vadomojon,jaen,176.4,335.0,163.2,18.95,-0.02,0.12,-20.13,11.61,11.54,23.95,76.45
2023-03-27,viboras,jaen,184.4,373.8,19.1,6.57,-0.01,-0.03,-2.03,34.4,34.55,45.03,9.57
2023-03-27,cala,sevilla,319.9,538.9,58.8,28.08,-0.03,-0.19,3.36,47.76,48.08,42.04,29.45
2023-03-27,el agrio,sevilla,288.2,507.6,20.3,15.75,-0.01,-0.07,-0.87,77.59,77.93,81.87,16.4
2023-03-27,el pintado,sevilla,274.7,521.5,212.8,57.03,-0.04,-0.08,-39.86,26.8,26.84,45.53,139.89
2023-03-27,gergal,sevilla,269.8,432.7,35.0,18.28,-0.07,-0.22,-14.02,52.23,52.86,92.29,33.65
2023-03-27,huesna,sevilla,334.2,477.8,134.6,57.4,-0.06,-0.43,-13.96,42.64,42.96,53.02,88.44
2023-03-27,jose toran,sevilla,351.6,523.1,113.2,19.68,-0.01,-0.04,-21.53,17.39,17.42,36.4,48.34
2023-03-27,la minilla,sevilla,356.1,547.1,57.8,41.71,-0.09,-0.33,0.05,72.16,72.73,72.08,45.64
2023-03-27,melonares,sevilla,250.3,491.0,185.6,117.62,-0.22,-2.23,-20.36,63.37,64.57,74.34,164.84
2023-03-27,puebla de cazalla,sevilla,331.1,397.8,73.7,2.94,-0.01,-0.05,-10.05,3.99,4.06,17.63,27.38
2023-03-27,torre del aguila,sevilla,259.8,415.7,64.4,10.4,-0.03,-0.21,-1.54,16.15,16.48,18.54,21.18
2023-03-27,beninar,almeria,146.5,382.9,61.68,7.02,-0.03,-0.2,0.05,11.38,11.71,11.3,8.66
2023-03-27,cuevas de almanzora,almeria,45.7,182.9,161.3,22.85,-0.09,-0.55,0.65,14.17,14.51,13.76,16.19
2023-03-27,charco redondo,cadiz,550.6,888.7,81.6,29.55,0.03,0.13,-0.8,36.21,36.05,37.19,37.34
2023-03-27,guadarranque,cadiz,469.1,757.8,87.7,51.1,-0.06,-0.18,0.93,58.27,58.47,57.21,52.67
2023-03-27,beznar,granada,179.4,334.8,52.9,40.32,-0.03,-0.26,3.99,76.22,76.71,68.68,39.92
2023-03-27,rules,granada,195.6,382.7,110.8,67.96,-0.03,-0.14,9.72,61.34,61.46,52.56,79.44
2023-03-27,casasola,malaga,133.9,372.6,21.7,8.72,-0.03,-0.12,-3.58,40.18,40.74,56.68,12.11
2023-03-27,la concepcion,malaga,330.0,634.6,61.9,46.82,0.0,-0.1,-4.6,75.64,75.8,83.07,48.32
2023-03-27,conde de guadalhorce,malaga,134.7,358.6,66.5,20.27,-0.06,-0.06,-34.98,30.48,30.57,83.08,44.35
2023-03-27,guadalhorce,malaga,139.9,348.2,125.7,43.93,-0.04,-0.27,-2.48,34.95,35.16,36.92,79.0
2023-03-27,guadalteba,malaga,139.9,351.9,153.3,81.47,0.01,-0.31,-6.57,53.14,53.35,57.43,106.23
2023-03-27,el limonero,malaga,163.7,383.9,22.3,8.18,0.0,-0.05,-3.09,36.68,36.91,50.54,12.17
2023-03-27,la vinnuela,malaga,176.0,476.8,165.4,17.16,-0.03,-0.2,-10.52,10.37,10.5,16.74,53.22
2023-03-27,andevalo,huelva,391.8,535.1,634.4,227.91,-0.06,-0.46,-96.29,35.93,36.0,51.1,404.34
2023-03-27,chanza,huelva,290.8,396.5,341.4,210.46,-0.16,-0.67,42.73,61.65,61.84,49.13,190.19
2023-03-27,corumbel bajo,huelva,400.6,498.5,18.0,7.54,-0.03,-0.21,-1.22,41.89,43.06,48.67,8.9
2023-03-27,jarrama,huelva,502.9,614.9,42.6,28.18,-0.03,-0.19,0.29,66.15,66.6,65.47,35.71
2023-03-27,los machos,huelva,495.2,463.4,12.0,1.87,0.0,-1.86,-7.2,15.58,31.08,75.58,10.23
2023-03-27,piedras,huelva,495.2,453.5,59.5,42.69,-0.49,-2.65,-11.34,71.75,76.2,90.81,48.32
2023-03-28,almodovar,cadiz,579.9,968.8,5.7,4.52,0.0,0.02,0.57,79.3,78.95,69.3,3.51
2023-03-28,arcos,cadiz,435.4,475.6,14.6,13.66,0.0,0.05,0.11,93.56,93.22,92.81,13.31
2023-03-28,barbate,cadiz,404.7,841.1,228.1,47.56,0.0,-0.11,-6.48,20.85,20.9,23.69,99.26
2023-03-28,bornos,cadiz,385.5,463.3,200.2,63.57,-0.2,-1.54,13.0,31.75,32.52,25.26,87.94
2023-03-28,celemin,cadiz,353.5,808.9,44.8,11.37,-0.03,-0.06,-4.62,25.38,25.51,35.69,21.86
2023-03-28,guadalcacin,cadiz,351.7,729.5,800.3,212.65,-0.06,-1.54,-74.93,26.57,26.76,35.93,387.7
2023-03-28,los hurones,cadiz,478.0,689.2,135.3,89.66,-0.15,-1.23,0.5,66.27,67.18,65.9,98.79
2023-03-28,zahara - el gastor,cadiz,407.3,652.5,222.7,46.24,0.0,0.03,-17.38,20.76,20.75,28.57,129.62
2023-03-28,arenoso,cordoba,332.0,411.6,167.0,33.55,-0.03,-0.11,2.42,20.09,20.16,18.64,51.92
2023-03-28,bembezar,cordoba,317.0,486.1,342.1,53.89,-0.03,-0.11,-40.61,15.75,15.78,27.62,177.7
2023-03-28,guadalmellato,cordoba,363.3,455.4,146.6,57.93,-0.09,-0.48,-11.18,39.52,39.84,47.14,96.72
2023-03-28,guadanunno,cordoba,420.1,515.4,1.6,1.43,0.0,-0.01,-0.05,89.38,90.0,92.5,1.45
2023-03-28,iznajar,cordoba,228.8,453.2,981.1,179.71,0.17,1.02,-91.22,18.32,18.21,27.61,405.23
2023-03-28,la brenna,cordoba,349.4,422.5,823.0,111.56,-0.02,-0.14,-31.36,13.56,13.57,17.37,202.32
2023-03-28,martin gonzalo,cordoba,374.7,441.3,17.8,4.35,-0.01,-0.07,-0.54,24.44,24.83,27.47,10.58
2023-03-28,puente nuevo,cordoba,275.6,456.1,281.7,36.73,-0.06,-0.35,-11.41,13.04,13.16,17.09,96.36
2023-03-28,retortillo,cordoba,353.7,516.6,61.2,10.15,-0.05,-0.39,-10.35,16.58,17.22,33.5,34.2
2023-03-28,san rafael de navallana,cordoba,405.0,419.0,156.5,69.89,-0.06,-0.34,16.9,44.66,44.88,33.86,61.09
2023-03-28,sierra boyera,cordoba,169.7,396.3,40.9,0.13,-0.01,-0.04,-9.05,0.32,0.42,22.44,22.68
2023-03-28,yeguas,cordoba,411.0,399.9,228.7,68.6,-0.03,-0.14,13.45,30.0,30.06,24.11,92.25
2023-03-28,canales,granada,228.8,305.1,70.0,52.65,0.0,-0.26,9.83,75.21,75.59,61.17,48.02
2023-03-28,colomera,granada,203.2,398.7,40.2,4.24,0.0,0.01,-1.87,10.55,10.52,15.2,17.36
2023-03-28,cubillas,granada,172.5,282.7,18.7,6.82,0.0,0.04,-0.94,36.47,36.26,41.5,11.43
2023-03-28,el portillo,granada,159.0,340.4,32.9,17.07,-0.06,-0.36,-12.87,51.88,52.98,91.0,28.59
2023-03-28,francisco abellan,granada,104.8,230.4,58.2,11.64,0.0,0.02,-4.39,20.0,19.97,27.54,25.34
2023-03-28,los bermejales,granada,127.3,464.1,102.6,16.9,0.02,0.11,-10.16,16.47,16.36,26.37,49.79
2023-03-28,negratin,granada,81.5,277.0,567.1,141.01,0.17,1.18,-27.67,24.87,24.66,29.74,236.79
2023-03-28,quentar,granada,364.5,304.2,13.5,12.03,0.01,0.09,4.21,89.11,88.44,57.93,10.19
2023-03-28,san clemente,granada,205.3,281.6,117.9,15.3,-0.05,-0.3,-3.16,12.98,13.23,15.66,20.15
2023-03-28,aracena,huelva,366.7,614.3,126.8,33.57,-0.03,-0.23,5.69,26.47,26.66,21.99,72.09
2023-03-28,zufre,huelva,316.4,562.2,175.3,27.18,-0.01,-0.05,-40.62,15.5,15.53,38.68,113.68
2023-03-28,aguascebas,jaen,533.0,452.4,6.4,6.27,-0.01,-0.08,1.95,97.97,99.22,67.5,5.57
2023-03-28,dannador,jaen,378.4,418.2,4.1,4.01,0.0,-0.03,1.66,97.8,98.54,57.32,3.55
2023-03-28,giribaile,jaen,289.0,334.0,475.1,91.04,0.0,0.24,-8.87,19.16,19.11,21.03,148.77
2023-03-28,guadalen,jaen,263.3,349.6,168.0,57.21,-0.09,-0.3,26.82,34.05,34.23,18.09,68.79
2023-03-28,guadalmena,jaen,309.0,408.9,346.5,77.22,-0.06,-0.16,4.91,22.29,22.33,20.87,137.99
2023-03-28,jandula,jaen,290.4,352.1,322.0,76.21,0.04,0.26,-5.89,23.67,23.59,25.5,119.07
2023-03-28,la bolera,jaen,241.5,459.1,53.2,23.75,-0.04,-0.27,3.51,44.64,45.15,38.05,33.09
2023-03-28,la fernandina,jaen,363.2,381.6,244.5,98.32,-0.03,-0.19,22.05,40.21,40.29,31.19,99.22
2023-03-28,quiebrajano,jaen,508.5,498.8,31.6,8.74,-0.01,-0.07,0.74,27.66,27.88,25.32,15.4
2023-03-28,rumblar,jaen,295.1,351.6,126.0,47.65,-0.01,-0.11,24.52,37.82,37.9,18.36,59.74
2023-03-28,tranco de beas,jaen,343.6,528.4,498.2,157.59,0.13,0.97,-24.9,31.63,31.44,36.63,256.32
2023-03-28,vadomojon,jaen,177.8,335.0,163.2,18.96,0.01,0.1,-20.24,11.62,11.56,24.02,76.45
2023-03-28,viboras,jaen,184.4,373.8,19.1,6.57,0.0,-0.03,-2.03,34.4,34.55,45.03,9.57
2023-03-28,cala,sevilla,319.9,538.9,58.8,28.05,-0.03,-0.2,3.23,47.7,48.04,42.21,29.45
2023-03-28,el agrio,sevilla,290.6,507.6,20.3,15.74,-0.01,-0.07,-1.0,77.54,77.88,82.46,16.4
2023-03-28,el pintado,sevilla,277.8,521.5,212.8,57.03,0.0,-0.07,-39.95,26.8,26.83,45.57,139.89
2023-03-28,gergal,sevilla,269.8,432.7,35.0,18.21,-0.07,-0.21,-14.04,52.03,52.63,92.14,33.65
2023-03-28,huesna,sevilla,335.3,477.8,134.6,57.33,-0.07,-0.44,-14.1,42.59,42.92,53.07,88.44
2023-03-28,jose toran,sevilla,351.8,523.1,113.2,19.67,-0.01,-0.05,-21.63,17.38,17.42,36.48,48.34
2023-03-28,la minilla,sevilla,356.1,547.1,57.8,41.66,-0.05,-0.33,-0.05,72.08,72.65,72.16,45.64
2023-03-28,melonares,sevilla,252.0,491.0,185.6,117.52,-0.1,-2.02,-20.4,63.32,64.41,74.31,164.84
2023-03-28,puebla de cazalla,sevilla,333.0,397.8,73.7,2.94,0.0,-0.04,-10.18,3.99,4.04,17.8,27.38
2023-03-28,torre del aguila,sevilla,259.8,415.7,64.4,10.36,-0.04,-0.23,-1.82,16.09,16.44,18.91,21.18
2023-03-28,beninar,almeria,146.5,382.9,61.68,6.99,-0.03,-0.2,-0.14,11.33,11.66,11.56,8.66
2023-03-28,cuevas de almanzora,almeria,45.7,182.9,161.3,22.77,-0.08,-0.56,-1.01,14.12,14.46,14.74,16.19
2023-03-28,charco redondo,cadiz,550.6,888.7,81.6,29.56,0.01,0.15,-0.83,36.23,36.04,37.24,37.34
2023-03-28,guadarranque,cadiz,469.1,757.8,87.7,51.1,0.0,-0.19,0.7,58.27,58.48,57.47,52.67
2023-03-28,beznar,granada,179.4,334.8,52.9,40.28,-0.04,-0.28,3.91,76.14,76.67,68.75,39.92
2023-03-28,rules,granada,195.6,382.7,110.8,67.89,-0.07,-0.17,9.3,61.27,61.43,52.88,79.44
2023-03-28,casasola,malaga,133.9,372.6,21.7,8.7,-0.02,-0.12,-3.69,40.09,40.65,57.1,12.11
2023-03-28,la concepcion,malaga,330.0,634.6,61.9,46.77,-0.05,-0.13,-5.64,75.56,75.77,84.67,48.32
2023-03-28,conde de guadalhorce,malaga,134.7,358.6,66.5,20.27,0.0,-0.09,-35.94,30.48,30.62,84.53,44.35
2023-03-28,guadalhorce,malaga,139.9,348.2,125.7,43.91,-0.02,-0.21,-2.76,34.93,35.1,37.13,79.0
2023-03-28,guadalteba,malaga,139.9,351.9,153.3,81.32,-0.15,-0.35,-7.39,53.05,53.27,57.87,106.23
2023-03-28,el limonero,malaga,163.7,383.9,22.3,8.17,-0.01,-0.06,-3.18,36.64,36.91,50.9,12.17
2023-03-28,la vinnuela,malaga,176.0,476.8,165.4,17.11,-0.05,-0.22,-10.67,10.34,10.48,16.8,53.22
2023-03-28,andevalo,huelva,391.8,535.1,634.4,227.8,-0.11,-0.5,-96.62,35.91,35.99,51.14,404.34
2023-03-28,chanza,huelva,290.8,396.5,341.4,210.41,-0.05,-0.7,42.58,61.63,61.84,49.16,190.19
2023-03-28,corumbel bajo,huelva,400.6,498.5,18.0,7.52,-0.02,-0.21,-1.31,41.78,42.94,49.06,8.9
2023-03-28,jarrama,huelva,502.9,614.9,42.6,28.15,-0.03,-0.19,0.18,66.08,66.53,65.66,35.71
2023-03-28,los machos,huelva,495.2,463.4,12.0,1.49,-0.38,-1.8,-7.61,12.42,27.42,75.83,10.23
2023-03-28,piedras,huelva,495.2,453.5,59.5,42.48,-0.21,-2.59,-11.74,71.39,75.75,91.13,48.32
2023-03-29,almodovar,cadiz,579.9,968.8,5.7,4.52,0.0,0.02,0.57,79.3,78.95,69.3,3.51
2023-03-29,arcos,cadiz,435.4,475.6,14.6,13.61,-0.05,0.03,0.09,93.22,93.01,92.6,13.31
2023-03-29,barbate,cadiz,404.7,841.1,228.1,47.56,0.0,-0.11,-6.48,20.85,20.9,23.69,99.26
2023-03-29,bornos,cadiz,385.5,463.3,200.2,63.26,-0.31,-1.54,12.34,31.6,32.37,25.43,87.94
2023-03-29,celemin,cadiz,353.5,808.9,44.8,11.37,0.0,-0.06,-4.62,25.38,25.51,35.69,21.86
2023-03-29,guadalcacin,cadiz,351.7,729.5,800.3,212.37,-0.28,-1.68,-75.29,26.54,26.75,35.94,387.7
2023-03-29,los hurones,cadiz,478.0,689.2,135.3,89.44,-0.22,-1.31,-1.81,66.1,67.07,67.44,98.79
2023-03-29,zahara - el gastor,cadiz,407.3,652.5,222.7,46.24,0.0,0.03,-17.38,20.76,20.75,28.57,129.62
2023-03-29,arenoso,cordoba,332.0,411.6,167.0,33.53,-0.02,-0.11,2.34,20.08,20.14,18.68,51.92
2023-03-29,bembezar,cordoba,317.0,486.1,342.1,53.87,-0.02,-0.11,-40.82,15.75,15.78,27.68,177.7
2023-03-29,guadalmellato,cordoba,363.3,455.4,146.6,57.85,-0.08,-0.49,-11.39,39.46,39.8,47.23,96.72
2023-03-29,guadanunno,cordoba,420.1,515.4,1.6,1.42,-0.01,-0.02,-0.06,88.75,90.0,92.5,1.45
2023-03-29,iznajar,cordoba,228.8,453.2,981.1,179.89,0.18,0.95,-91.49,18.34,18.24,27.66,405.23
2023-03-29,la brenna,cordoba,349.4,422.5,823.0,111.52,-0.04,-0.16,-31.51,13.55,13.57,17.38,202.32
2023-03-29,martin gonzalo,cordoba,374.7,441.3,17.8,4.34,-0.01,-0.07,-0.55,24.38,24.78,27.47,10.58
2023-03-29,puente nuevo,cordoba,275.6,456.1,281.7,36.68,-0.05,-0.34,-11.49,13.02,13.14,17.1,96.36
2023-03-29,retortillo,cordoba,353.7,516.6,61.2,10.03,-0.12,-0.44,-10.5,16.39,17.11,33.55,34.2
2023-03-29,san rafael de navallana,cordoba,405.0,419.0,156.5,69.82,-0.07,-0.39,16.64,44.61,44.86,33.98,61.09
2023-03-29,sierra boyera,cordoba,169.7,396.3,40.9,0.12,-0.01,-0.05,-9.04,0.29,0.42,22.4,22.68
2023-03-29,yeguas,cordoba,411.0,399.9,228.7,68.57,-0.03,-0.16,13.23,29.98,30.05,24.2,92.25
2023-03-29,canales,granada,228.8,305.1,70.0,52.59,-0.06,-0.32,9.62,75.13,75.59,61.39,48.02
2023-03-29,colomera,granada,203.2,398.7,40.2,4.24,0.0,0.01,-1.88,10.55,10.52,15.22,17.36
2023-03-29,cubillas,granada,172.5,282.7,18.7,6.83,0.01,0.04,-0.97,36.52,36.31,41.71,11.43
2023-03-29,el portillo,granada,159.3,340.4,32.9,17.01,-0.06,-0.38,-13.08,51.7,52.86,91.46,28.59
2023-03-29,francisco abellan,granada,104.8,230.4,58.2,11.64,0.0,0.02,-4.43,20.0,19.97,27.61,25.34
2023-03-29,los bermejales,granada,127.3,464.1,102.6,16.92,0.02,0.11,-10.18,16.49,16.38,26.41,49.79
2023-03-29,negratin,granada,81.5,277.0,567.1,141.19,0.18,1.19,-27.99,24.9,24.69,29.83,236.79
2023-03-29,quentar,granada,364.5,304.2,13.5,12.04,0.01,0.08,4.13,89.19,88.59,58.59,10.19
2023-03-29,san clemente,granada,205.3,281.6,117.9,15.27,-0.03,-0.3,-3.33,12.95,13.21,15.78,20.15
2023-03-29,aracena,huelva,366.7,614.3,126.8,33.54,-0.03,-0.23,5.64,26.45,26.63,22.0,72.09
2023-03-29,zufre,huelva,316.4,562.2,175.3,27.18,0.0,-0.04,-40.64,15.5,15.53,38.69,113.68
2023-03-29,aguascebas,jaen,533.0,452.4,6.4,6.26,-0.01,-0.08,1.95,97.81,99.06,67.34,5.57
2023-03-29,dannador,jaen,378.4,418.2,4.1,4.0,-0.01,-0.03,1.65,97.56,98.29,57.32,3.55
2023-03-29,giribaile,jaen,289.0,334.0,475.1,91.03,-0.01,0.2,-9.04,19.16,19.12,21.06,148.77
2023-03-29,guadalen,jaen,263.3,349.6,168.0,57.2,-0.01,-0.24,26.86,34.05,34.19,18.06,68.79
2023-03-29,guadalmena,jaen,309.0,408.9,346.5,77.2,-0.02,-0.17,4.86,22.28,22.33,20.88,137.99
2023-03-29,jandula,jaen,290.4,352.1,322.0,76.23,0.02,0.24,-6.07,23.67,23.6,25.56,119.07
2023-03-29,la bolera,jaen,241.5,459.1,53.2,23.71,-0.04,-0.29,3.23,44.57,45.11,38.5,33.09
2023-03-29,la fernandina,jaen,363.2,381.6,244.5,98.3,-0.02,-0.18,22.04,40.2,40.28,31.19,99.22
2023-03-29,quiebrajano,jaen,508.5,498.8,31.6,8.73,-0.01,-0.07,0.72,27.63,27.85,25.35,15.4
2023-03-29,rumblar,jaen,295.1,351.6,126.0,47.56,-0.09,-0.2,24.43,37.75,37.9,18.36,59.74
2023-03-29,tranco de beas,jaen,343.6,528.4,498.2,157.74,0.15,0.98,-25.17,31.66,31.47,36.71,256.32
2023-03-29,vadomojon,jaen,177.8,335.0,163.2,18.97,0.01,0.07,-20.35,11.62,11.58,24.09,76.45
2023-03-29,viboras,jaen,184.4,373.8,19.1,6.56,-0.01,-0.04,-2.04,34.35,34.55,45.03,9.57
2023-03-29,cala,sevilla,319.9,538.9,58.8,28.02,-0.03,-0.2,3.15,47.65,47.99,42.3,29.45
2023-03-29,el agrio,sevilla,290.6,507.6,20.3,15.73,-0.01,-0.07,-1.09,77.49,77.83,82.86,16.4
2023-03-29,el pintado,sevilla,277.8,521.5,212.8,56.98,-0.05,-0.1,-40.06,26.78,26.82,45.6,139.89
2023-03-29,gergal,sevilla,269.8,432.7,35.0,18.16,-0.05,-0.22,-14.02,51.89,52.51,91.94,33.65
2023-03-29,huesna,sevilla,335.8,477.8,134.6,57.27,-0.06,-0.44,-14.21,42.55,42.88,53.11,88.44
2023-03-29,jose toran,sevilla,351.8,523.1,113.2,19.66,-0.01,-0.05,-21.71,17.37,17.41,36.55,48.34
2023-03-29,la minilla,sevilla,356.1,547.1,57.8,41.63,-0.03,-0.33,-0.11,72.02,72.6,72.21,45.64
2023-03-29,melonares,sevilla,252.0,491.0,185.6,117.03,-0.49,-2.35,-20.83,63.05,64.32,74.28,164.84
2023-03-29,puebla de cazalla,sevilla,333.0,397.8,73.7,2.93,-0.01,-0.04,-10.29,3.98,4.03,17.94,27.38
2023-03-29,torre del aguila,sevilla,259.8,415.7,64.4,10.33,-0.03,-0.23,-2.07,16.04,16.4,19.25,21.18
2023-03-29,beninar,almeria,146.5,382.9,61.68,6.96,-0.03,-0.21,-0.17,11.28,11.62,11.56,8.66
