ds,reservoir,province,rainfallsince,avgrainfall1971_2000,capacity_hm3,stored_hm3,variation24h_hm3,weekchange,yearchange,fillingpcttoday,weekago,yearago,avgreserve5yrs_hm3
2024-01-11,bembezar,cordoba,200.4,348.8,342.1,35.21,-0.49,-1.1,-19.31,10.29,10.61,15.94,136.43
2024-01-11,guadalmellato,cordoba,198.5,322.1,146.6,39.41,-0.06,-0.33,-22.58,26.88,27.11,42.29,83.72
2024-01-11,guadanunno,cordoba,236.3,370.6,1.6,0.98,0.0,0.0,-0.51,61.25,61.25,93.13,1.41
2024-01-11,iznajar,cordoba,144.1,300.4,981.1,161.36,0.49,2.74,10.4,16.45,16.17,15.39,325.88
2024-01-11,la brenna,cordoba,190.1,309.6,823.0,91.63,0.0,0.0,-17.35,11.13,11.13,13.24,167.86
2024-01-11,martin gonzalo,cordoba,246.4,313.5,17.8,1.91,-0.01,-0.05,-2.94,10.73,11.01,27.25,8.97
2024-01-11,puente nuevo,cordoba,173.0,322.6,281.7,31.99,-0.02,0.01,-8.5,11.36,11.35,14.37,75.97
2024-01-11,retortillo,cordoba,198.9,373.0,61.2,7.3,-0.02,-0.06,-6.59,11.93,12.03,22.7,28.02
2024-01-11,san rafael de navallana,cordoba,198.7,297.5,156.5,62.7,0.0,0.07,4.17,40.06,40.02,37.4,55.67
2024-01-11,sierra boyera,cordoba,193.4,273.3,40.9,1.32,0.01,0.06,-0.06,3.23,3.08,3.37,15.73
2024-01-11,yeguas,cordoba,189.1,282.2,228.7,38.12,0.03,0.18,-26.43,16.67,16.59,28.22,74.37
2024-01-11,beznar,granada,79.9,223.2,52.9,24.46,0.0,-0.04,-13.25,46.24,46.31,71.29,39.76
2024-01-11,canales,granada,144.7,197.2,70.0,32.54,0.03,0.01,-19.57,46.49,46.47,74.44,51.16
2024-01-11,colomera,granada,119.9,263.1,40.2,4.04,0.0,0.03,0.15,10.05,9.98,9.68,13.78
2024-01-11,cubillas,granada,98.4,187.3,18.7,5.81,0.0,0.09,-0.26,31.07,30.59,32.46,8.16
2024-01-11,el portillo,granada,67.3,213.5,32.9,10.82,0.21,0.23,-14.64,32.89,32.19,77.39,26.43
2024-01-11,francisco abellan,granada,69.0,147.6,58.2,8.19,0.01,0.09,-2.28,14.07,13.92,17.99,21.31
2024-01-11,los bermejales,granada,117.3,307.5,102.6,13.44,0.02,0.15,-1.48,13.1,12.95,14.54,40.61
2024-01-11,negratin,granada,58.9,171.0,567.1,120.05,0.17,0.95,7.58,21.17,21.0,19.83,196.54
2024-01-11,quentar,granada,179.2,197.1,13.5,6.92,0.03,0.12,-3.3,51.26,50.37,75.7,8.98
2024-01-11,rules,granada,64.7,264.4,110.8,34.78,-0.03,-0.32,-36.25,31.39,31.68,64.11,81.08
2024-01-11,san clemente,granada,78.3,181.6,117.9,9.77,0.02,0.12,-4.0,8.29,8.18,11.68,17.9
2024-01-11,andevalo,huelva,282.9,392.3,634.4,161.18,0.06,0.39,-68.69,25.41,25.35,36.23,347.89
2024-01-11,aracena,huelva,290.0,429.4,126.8,31.21,0.0,0.12,-3.42,24.61,24.52,27.31,55.98
2024-01-11,chanza,huelva,284.4,293.8,341.4,136.23,0.08,-1.38,-76.8,39.9,40.31,62.4,176.27
2024-01-11,corumbel bajo,huelva,359.4,353.8,18.0,4.21,0.0,0.07,-3.61,23.39,23.0,43.44,6.69
2024-01-11,jarrama,huelva,463.6,443.1,42.6,21.7,0.01,0.06,-7.28,50.94,50.8,68.03,31.67
2024-01-11,los machos,huelva,295.5,338.3,12.0,9.74,0.03,0.32,-2.17,81.17,78.5,99.25,10.43
2024-01-11,piedras,huelva,295.5,331.9,59.5,22.46,-0.18,0.53,-36.01,37.75,36.86,98.27,45.85
2024-01-11,zufre,huelva,274.9,400.2,175.3,24.83,0.01,0.08,-12.3,14.16,14.12,21.18,89.73
2024-01-11,aguascebas,jaen,297.0,282.2,6.4,3.33,0.03,0.04,-2.43,52.03,51.41,90.0,5.14
2024-01-11,dannador,jaen,179.2,275.6,4.1,3.06,0.0,-0.02,-1.09,74.63,75.12,101.22,3.41
2024-01-11,giribaile,jaen,139.7,215.4,475.1,81.55,0.11,0.78,-1.53,17.16,17.0,17.49,123.81
2024-01-11,guadalen,jaen,141.1,229.4,168.0,25.08,0.01,-0.05,-30.91,14.93,14.96,33.33,54.73
2024-01-11,guadalmena,jaen,189.6,269.1,346.5,57.14,-0.01,-0.17,-17.4,16.49,16.54,21.51,117.42
2024-01-11,jandula,jaen,183.9,237.6,322.0,63.99,0.06,0.37,-6.54,19.87,19.76,21.9,99.72
2024-01-11,la bolera,jaen,100.7,283.0,53.2,11.5,0.24,0.34,-7.46,21.62,20.98,35.64,27.08
2024-01-11,la fernandina,jaen,171.9,255.4,244.5,69.19,-0.01,-0.03,-28.15,28.3,28.31,39.81,93.26
2024-01-11,quiebrajano,jaen,223.6,319.3,31.6,5.51,-0.01,-0.06,-3.07,17.44,17.63,27.15,13.76
2024-01-11,rumblar,jaen,146.7,234.3,126.0,22.87,-0.02,-0.09,-23.66,18.15,18.22,36.93,53.37
2024-01-11,tranco de beas,jaen,204.7,341.7,498.2,123.35,0.31,1.37,-8.38,24.76,24.48,26.44,210.36
2024-01-11,vadomojon,jaen,111.8,226.3,163.2,12.05,0.04,0.26,-2.44,7.38,7.22,8.88,54.85
2024-01-11,viboras,jaen,134.8,244.2,19.1,3.94,0.01,0.06,-2.11,20.63,20.31,31.68,8.2
2024-01-11,casasola,malaga,42.8,256.9,21.7,6.16,-0.02,-0.04,-4.16,28.39,28.57,47.56,11.27
2024-01-11,conde de guadalhorce,malaga,0.2,242.7,66.5,11.28,0.01,0.05,-8.24,16.96,16.89,29.35,35.38
2024-01-11,el limonero,malaga,41.2,261.6,22.3,4.77,-0.01,-0.04,-4.04,21.39,21.57,39.51,11.17
2024-01-11,guadalhorce,malaga,61.9,237.6,125.7,18.04,0.0,-0.38,-27.48,14.35,14.65,36.21,72.43
2024-01-11,guadalteba,malaga,61.9,238.0,153.3,33.94,-0.17,-0.59,-51.1,22.14,22.52,55.47,108.53
2024-01-11,la concepcion,malaga,61.5,434.5,61.9,13.11,-0.04,-0.2,-27.73,21.18,21.5,65.98,39.01
2024-01-11,la vinnuela,malaga,61.2,324.0,165.4,12.24,0.0,-0.01,-6.29,7.4,7.41,11.2,43.94
2024-01-11,cala,sevilla,217.5,390.7,58.8,23.74,-0.21,-1.5,-5.83,40.37,42.93,50.29,23.39
2024-01-11,el agrio,sevilla,222.0,359.9,20.3,9.96,-0.01,0.02,-6.2,49.06,48.97,79.61,13.89
2024-01-11,el pintado,sevilla,241.0,371.8,212.8,42.56,0.01,0.08,-14.62,20.0,19.96,26.87,115.62
2024-01-11,gergal,sevilla,189.4,318.1,35.0,22.5,0.09,1.29,1.02,64.29,60.6,61.37,29.58
2024-01-11,huesna,sevilla,239.6,340.6,134.6,43.9,-0.05,-0.3,-17.18,32.62,32.84,45.38,78.3
2024-01-11,jose toran,sevilla,224.2,376.1,113.2,17.12,-0.01,0.01,-2.37,15.12,15.11,17.22,38.13
2024-01-11,la minilla,sevilla,253.5,388.3,57.8,30.54,-0.02,-0.11,-10.64,52.84,53.03,71.25,43.55
2024-01-11,melonares,sevilla,204.4,352.2,185.6,76.43,-0.17,-1.33,-48.09,41.18,41.9,67.09,151.0
2024-01-11,puebla de cazalla,sevilla,142.6,266.9,73.7,0.05,-0.01,-0.01,-3.42,0.07,0.08,4.71,18.24
2024-01-11,torre del aguila,sevilla,136.4,287.4,64.4,1.5,-0.01,-0.05,-8.71,2.33,2.41,15.85,14.37
2024-01-12,beninar,almeria,44.6,260.1,61.68,4.86,0.0,0.0,-3.73,7.88,7.88,13.93,8.18
2024-01-12,cuevas de almanzora,almeria,10.5,115.0,161.3,15.94,-0.03,-0.33,-10.42,9.88,10.09,16.34,17.8
2024-01-12,almodovar,cadiz,181.2,688.5,5.7,2.16,0.0,-0.01,-2.37,37.89,38.07,79.47,2.89
2024-01-12,arcos,cadiz,147.4,336.6,14.6,11.81,0.0,-0.03,-1.85,80.89,81.1,93.56,13.38
2024-01-12,barbate,cadiz,155.3,568.4,228.1,20.31,0.0,0.0,-25.22,8.9,8.9,19.96,75.74
2024-01-12,bornos,cadiz,140.4,327.7,200.2,19.83,0.0,0.17,-45.18,9.91,9.82,32.47,66.72
2024-01-12,celemin,cadiz,151.7,552.8,44.8,4.04,0.0,0.08,-7.12,9.02,8.84,24.91,15.39
2024-01-12,charco redondo,cadiz,220.0,604.1,81.6,13.48,0.0,-0.09,-16.62,16.52,16.63,36.89,31.02
2024-01-12,guadalcacin,cadiz,114.6,502.4,800.3,132.48,-0.11,-0.77,-82.91,16.55,16.65,26.91,338.29
2024-01-12,guadarranque,cadiz,198.5,510.6,87.7,24.08,-0.06,-0.28,-18.82,27.46,27.78,48.92,42.44
2024-01-12,los hurones,cadiz,148.5,477.9,135.3,39.0,-0.09,-0.48,-57.8,28.82,29.18,71.54,88.94
2024-01-12,zahara - el gastor,cadiz,142.0,438.4,222.7,8.87,0.01,0.08,-35.57,3.98,3.95,19.96,105.84
2024-01-12,arenoso,cordoba,151.8,294.4,167.0,24.5,0.01,0.01,-8.82,14.67,14.66,19.95,43.72
2024-01-12,bembezar,cordoba,200.4,348.8,342.1,35.22,0.01,-1.16,-19.32,10.3,10.63,15.94,136.43
2024-01-12,guadalmellato,cordoba,198.5,322.1,146.6,39.36,-0.05,-0.36,-22.59,26.85,27.09,42.26,83.72
2024-01-12,guadanunno,cordoba,236.4,370.6,1.6,0.98,0.0,0.0,-0.51,61.25,61.25,93.13,1.41
2024-01-12,iznajar,cordoba,144.1,300.4,981.1,161.73,0.37,2.84,10.13,16.48,16.2,15.45,325.88
2024-01-12,la brenna,cordoba,190.3,309.6,823.0,91.65,0.02,0.04,-17.4,11.14,11.13,13.25,167.86
2024-01-12,martin gonzalo,cordoba,246.4,313.5,17.8,1.9,-0.01,-0.06,-2.96,10.67,11.01,27.3,8.97
2024-01-12,puente nuevo,cordoba,173.2,322.6,281.7,31.99,0.0,-0.02,-8.58,11.36,11.36,14.4,75.97
2024-01-12,retortillo,cordoba,198.9,373.0,61.2,7.29,-0.01,-0.07,-6.58,11.91,12.03,22.66,28.02
2024-01-12,san rafael de navallana,cordoba,198.7,297.5,156.5,62.7,0.0,0.01,3.96,40.06,40.06,37.53,55.67
2024-01-12,sierra boyera,cordoba,193.5,273.3,40.9,1.33,0.01,0.06,-0.03,3.25,3.11,3.33,15.73
2024-01-12,yeguas,cordoba,189.1,282.2,228.7,38.13,0.01,0.15,-26.68,16.67,16.61,28.34,74.37
2024-01-12,beznar,granada,79.9,223.2,52.9,24.46,0.0,-0.03,-13.26,46.24,46.29,71.3,39.76
2024-01-12,canales,granada,144.7,197.2,70.0,32.55,0.01,0.02,-19.71,46.5,46.47,74.66,51.16
2024-01-12,colomera,granada,119.9,263.1,40.2,4.04,0.0,0.02,0.14,10.05,10.0,9.7,13.78
2024-01-12,cubillas,granada,98.5,187.3,18.7,5.82,0.01,0.08,-0.27,31.12,30.7,32.57,8.16
2024-01-12,el portillo,granada,67.3,213.5,32.9,10.97,0.15,0.4,-14.8,33.34,32.13,78.33,26.43
2024-01-12,francisco abellan,granada,69.0,147.6,58.2,8.2,0.01,0.08,-2.29,14.09,13.95,18.02,21.31
2024-01-12,los bermejales,granada,117.4,307.5,102.6,13.45,0.01,0.11,-1.51,13.11,13.0,14.58,40.61
2024-01-12,negratin,granada,58.9,171.0,567.1,120.16,0.11,0.87,7.51,21.19,21.04,19.86,196.54
2024-01-12,quentar,granada,179.2,197.1,13.5,6.94,0.02,0.12,-3.32,51.41,50.52,76.0,8.98
2024-01-12,rules,granada,64.7,264.4,110.8,34.75,-0.03,-0.28,-36.4,31.36,31.62,64.21,81.08
2024-01-12,san clemente,granada,78.3,181.6,117.9,9.79,0.02,0.08,-4.03,8.3,8.24,11.72,17.9
2024-01-12,andevalo,huelva,282.9,392.3,634.4,161.32,0.14,0.4,-68.55,25.43,25.37,36.23,347.89
2024-01-12,aracena,huelva,290.0,429.4,126.8,31.2,-0.01,0.03,-3.44,24.61,24.58,27.32,55.98
2024-01-12,chanza,huelva,284.4,293.8,341.4,135.75,-0.48,-1.87,-77.28,39.76,40.31,62.4,176.27
2024-01-12,corumbel bajo,huelva,359.4,353.8,18.0,4.21,0.0,0.06,-3.65,23.39,23.06,43.67,6.69
2024-01-12,jarrama,huelva,463.6,443.1,42.6,21.7,0.0,0.01,-7.28,50.94,50.92,68.03,31.67
2024-01-12,los machos,huelva,295.5,338.3,12.0,9.8,0.06,0.29,-2.11,81.67,79.25,99.25,10.43
2024-01-12,piedras,huelva,295.5,331.9,59.5,22.78,0.32,0.89,-35.69,38.29,36.79,98.27,45.85
2024-01-12,zufre,huelva,274.9,400.2,175.3,24.83,0.0,0.05,-12.36,14.16,14.14,21.22,89.73
2024-01-12,aguascebas,jaen,297.3,282.2,6.4,3.34,0.01,0.05,-2.46,52.19,51.41,90.63,5.14
2024-01-12,dannador,jaen,180.3,275.6,4.1,3.06,0.0,-0.02,-1.09,74.63,75.12,101.22,3.41
2024-01-12,giribaile,jaen,139.7,215.4,475.1,81.67,0.12,0.74,-1.62,17.19,17.03,17.53,123.81
2024-01-12,guadalen,jaen,141.1,229.4,168.0,25.09,0.01,-0.09,-31.14,14.93,14.99,33.47,54.73
2024-01-12,guadalmena,jaen,189.8,269.1,346.5,57.14,0.0,-0.18,-17.49,16.49,16.54,21.54,117.42
2024-01-12,jandula,jaen,183.9,237.6,322.0,64.04,0.05,0.36,-6.64,19.89,19.78,21.95,99.72
2024-01-12,la bolera,jaen,100.7,283.0,53.2,11.62,0.12,0.46,-7.56,21.84,20.98,36.05,27.08
2024-01-12,la fernandina,jaen,171.9,255.4,244.5,69.19,0.0,-0.06,-28.3,28.3,28.32,39.87,93.26
2024-01-12,quiebrajano,jaen,223.7,319.3,31.6,5.5,-0.01,-0.06,-3.11,17.41,17.59,27.25,13.76
2024-01-12,rumblar,jaen,146.7,234.3,126.0,22.86,-0.01,-0.09,-23.83,18.14,18.21,37.06,53.37
2024-01-12,tranco de beas,jaen,204.6,341.7,498.2,123.71,0.36,1.47,-8.74,24.83,24.54,26.59,210.36
2024-01-12,vadomojon,jaen,111.8,226.3,163.2,12.08,0.03,0.23,-2.49,7.4,7.26,8.93,54.85
2024-01-12,viboras,jaen,134.8,244.2,19.1,3.94,0.0,0.04,-2.14,20.63,20.42,31.83,8.2
2024-01-12,casasola,malaga,42.8,256.9,21.7,6.14,-0.02,-0.07,-4.15,28.29,28.62,47.42,11.27
2024-01-12,conde de guadalhorce,malaga,0.2,242.7,66.5,11.29,0.01,0.05,-8.26,16.98,16.9,29.4,35.38
2024-01-12,el limonero,malaga,41.2,261.6,22.3,4.76,-0.01,-0.05,-4.04,21.35,21.57,39.46,11.17
2024-01-12,guadalhorce,malaga,61.9,237.6,125.7,18.02,-0.02,-0.32,-27.5,14.34,14.59,36.21,72.43
2024-01-12,guadalteba,malaga,61.9,238.0,153.3,33.66,-0.28,-0.81,-51.27,21.96,22.49,55.4,108.53
2024-01-12,la concepcion,malaga,61.5,434.5,61.9,13.07,-0.04,-0.23,-27.81,21.11,21.49,66.04,39.01
2024-01-12,la vinnuela,malaga,61.2,324.0,165.4,12.23,-0.01,-0.03,-6.3,7.39,7.41,11.2,43.94
2024-01-12,cala,sevilla,217.7,390.7,58.8,23.52,-0.22,-1.5,-6.05,40.0,42.55,50.29,23.39
2024-01-12,el agrio,sevilla,222.2,359.9,20.3,9.96,0.0,0.0,-6.2,49.06,49.06,79.61,13.89
2024-01-12,el pintado,sevilla,241.0,371.8,212.8,42.55,-0.01,0.05,-14.65,20.0,19.97,26.88,115.62
2024-01-12,gergal,sevilla,189.6,318.1,35.0,22.71,0.21,1.33,1.07,64.89,61.09,61.83,29.58
2024-01-12,huesna,sevilla,239.6,340.6,134.6,43.84,-0.06,-0.35,-17.22,32.57,32.83,45.36,78.3
2024-01-12,jose toran,sevilla,224.2,376.1,113.2,17.13,0.01,0.0,-2.38,15.13,15.13,17.23,38.13
2024-01-12,la minilla,sevilla,253.5,388.3,57.8,30.52,-0.02,-0.11,-10.44,52.8,52.99,70.87,43.55
2024-01-12,melonares,sevilla,204.4,352.2,185.6,76.24,-0.19,-1.33,-48.3,41.08,41.79,67.1,151.0
2024-01-12,puebla de cazalla,sevilla,142.9,266.9,73.7,0.05,0.0,-0.01,-3.43,0.07,0.08,4.72,18.24
2024-01-12,torre del aguila,sevilla,136.4,287.4,64.4,1.49,-0.01,-0.06,-8.74,2.31,2.41,15.89,14.37
2024-01-13,beninar,almeria,44.6,260.1,61.68,4.86,0.0,0.0,-3.71,7.88,7.88,13.89,8.18
2024-01-13,cuevas de almanzora,almeria,10.5,115.0,161.3,15.91,-0.03,-0.3,-10.43,9.86,10.05,16.33,17.8
2024-01-13,almodovar,cadiz,181.2,688.5,5.7,2.16,0.0,-0.01,-2.37,37.89,38.07,79.47,2.89
2024-01-13,arcos,cadiz,147.4,336.6,14.6,11.79,-0.02,-0.05,-1.87,80.75,81.1,93.56,13.38
2024-01-13,barbate,cadiz,155.3,568.4,228.1,20.31,0.0,0.0,-25.22,8.9,8.9,19.96,75.74
2024-01-13,bornos,cadiz,140.4,327.7,200.2,19.88,0.05,0.16,-45.44,9.93,9.85,32.63,66.72
2024-01-13,celemin,cadiz,151.7,552.8,44.8,4.04,0.0,0.08,-7.14,9.02,8.84,24.96,15.39
2024-01-13,charco redondo,cadiz,220.0,604.1,81.6,13.48,0.0,-0.09,-16.56,16.52,16.63,36.81,31.02
2024-01-13,guadalcacin,cadiz,114.6,502.4,800.3,132.32,-0.16,-0.82,-83.14,16.53,16.64,26.92,338.29
2024-01-13,guadarranque,cadiz,198.5,510.6,87.7,23.93,-0.15,-0.42,-18.96,27.29,27.77,48.91,42.44
2024-01-13,los hurones,cadiz,148.5,477.9,135.3,38.95,-0.05,-0.49,-58.0,28.79,29.15,71.66,88.94
2024-01-13,zahara - el gastor,cadiz,142.0,438.4,222.7,8.88,0.01,0.09,-35.65,3.99,3.95,20.0,105.84
2024-01-13,arenoso,cordoba,151.8,294.4,167.0,24.48,-0.02,-0.02,-8.87,14.66,14.67,19.97,43.72
2024-01-13,bembezar,cordoba,200.4,348.8,342.1,35.22,0.0,-1.18,-19.33,10.3,10.64,15.95,136.43
2024-01-13,guadalmellato,cordoba,198.7,322.1,146.6,39.31,-0.05,-0.35,-22.58,26.81,27.05,42.22,83.72
2024-01-13,guadanunno,cordoba,236.4,370.6,1.6,0.98,0.0,0.0,-0.51,61.25,61.25,93.13,1.41
2024-01-13,iznajar,cordoba,144.1,300.4,981.1,162.06,0.33,2.57,9.92,16.52,16.26,15.51,325.88
2024-01-13,la brenna,cordoba,190.3,309.6,823.0,91.67,0.02,0.04,-17.45,11.14,11.13,13.26,167.86
2024-01-13,martin gonzalo,cordoba,246.4,313.5,17.8,1.89,-0.01,-0.06,-2.96,10.62,10.96,27.25,8.97
2024-01-13,puente nuevo,cordoba,173.2,322.6,281.7,31.98,-0.01,-0.01,-8.51,11.35,11.36,14.37,75.97
2024-01-13,retortillo,cordoba,198.9,373.0,61.2,7.28,-0.01,-0.07,-6.53,11.9,12.01,22.57,28.02
2024-01-13,san rafael de navallana,cordoba,198.7,297.5,156.5,62.71,0.01,0.03,3.76,40.07,40.05,37.67,55.67
2024-01-13,sierra boyera,cordoba,193.5,273.3,40.9,1.33,0.0,0.05,-0.01,3.25,3.13,3.28,15.73
2024-01-13,yeguas,cordoba,189.1,282.2,228.7,38.17,0.04,0.18,-26.82,16.69,16.61,28.42,74.37
2024-01-13,beznar,granada,79.9,223.2,52.9,24.46,0.0,-0.01,-13.28,46.24,46.26,71.34,39.76
2024-01-13,canales,granada,144.7,197.2,70.0,32.54,-0.01,0.0,-19.83,46.49,46.49,74.81,51.16
2024-01-13,colomera,granada,119.9,263.1,40.2,4.04,0.0,0.02,0.14,10.05,10.0,9.7,13.78
2024-01-13,cubillas,granada,98.5,187.3,18.7,5.83,0.01,0.06,-0.28,31.18,30.86,32.67,8.16
2024-01-13,el portillo,granada,67.3,213.5,32.9,11.08,0.11,0.5,-14.9,33.68,32.16,78.97,26.43
2024-01-13,francisco abellan,granada,69.0,147.6,58.2,8.21,0.01,0.08,-2.3,14.11,13.97,18.06,21.31
2024-01-13,los bermejales,granada,117.6,307.5,102.6,13.47,0.02,0.11,-1.52,13.13,13.02,14.61,40.61
2024-01-13,negratin,granada,58.9,171.0,567.1,120.33,0.17,0.97,7.54,21.22,21.05,19.89,196.54
2024-01-13,quentar,granada,179.2,197.1,13.5,6.96,0.02,0.12,-3.34,51.56,50.67,76.3,8.98
2024-01-13,rules,granada,64.7,264.4,110.8,34.71,-0.04,-0.26,-36.53,31.33,31.56,64.3,81.08
2024-01-13,san clemente,granada,78.3,181.6,117.9,9.8,0.01,0.08,-4.05,8.31,8.24,11.75,17.9
2024-01-13,andevalo,huelva,282.9,392.3,634.4,161.14,-0.18,0.16,-68.9,25.4,25.38,36.26,347.89
2024-01-13,aracena,huelva,290.0,429.4,126.8,31.19,-0.01,0.0,-3.47,24.6,24.6,27.33,55.98
2024-01-13,chanza,huelva,284.7,293.8,341.4,135.55,-0.2,-1.86,-77.66,39.7,40.25,62.45,176.27
2024-01-13,corumbel bajo,huelva,359.4,353.8,18.0,4.2,-0.01,0.04,-3.68,23.33,23.11,43.78,6.69
2024-01-13,jarrama,huelva,463.6,443.1,42.6,21.69,-0.01,0.0,-7.32,50.92,50.92,68.1,31.67
2024-01-13,los machos,huelva,295.5,338.3,12.0,9.79,-0.01,0.25,-2.06,81.58,79.5,98.75,10.43
2024-01-13,piedras,huelva,295.5,331.9,59.5,22.98,0.2,1.19,-35.49,38.62,36.62,98.27,45.85
2024-01-13,zufre,huelva,274.9,400.2,175.3,24.83,0.0,0.03,-12.26,14.16,14.15,21.16,89.73
2024-01-13,aguascebas,jaen,297.3,282.2,6.4,3.34,0.0,0.04,-2.49,52.19,51.56,91.09,5.14
2024-01-13,dannador,jaen,180.3,275.6,4.1,3.06,0.0,-0.01,-1.09,74.63,74.88,101.22,3.41
2024-01-13,giribaile,jaen,139.7,215.4,475.1,81.74,0.07,0.73,-1.6,17.2,17.05,17.54,123.81
2024-01-13,guadalen,jaen,141.2,229.4,168.0,25.09,0.0,0.01,-31.25,14.93,14.93,33.54,54.73
2024-01-13,guadalmena,jaen,189.8,269.1,346.5,57.13,-0.01,-0.14,-17.58,16.49,16.53,21.56,117.42
2024-01-13,jandula,jaen,183.9,237.6,322.0,64.08,0.04,0.35,-6.73,19.9,19.79,21.99,99.72
2024-01-13,la bolera,jaen,100.7,283.0,53.2,11.7,0.08,0.52,-7.61,21.99,21.02,36.3,27.08
2024-01-13,la fernandina,jaen,171.9,255.4,244.5,69.16,-0.03,-0.08,-28.45,28.29,28.32,39.92,93.26
2024-01-13,quiebrajano,jaen,223.7,319.3,31.6,5.49,-0.01,-0.07,-3.13,17.37,17.59,27.28,13.76
2024-01-13,rumblar,jaen,146.7,234.3,126.0,22.84,-0.02,-0.1,-23.92,18.13,18.21,37.11,53.37
2024-01-13,tranco de beas,jaen,204.6,341.7,498.2,123.97,0.26,1.52,-8.97,24.88,24.58,26.68,210.36
2024-01-13,vadomojon,jaen,111.8,226.3,163.2,12.1,0.02,0.2,-2.54,7.41,7.29,8.97,54.85
2024-01-13,viboras,jaen,134.8,244.2,19.1,3.95,0.01,0.04,-2.13,20.68,20.47,31.83,8.2
2024-01-13,casasola,malaga,42.8,256.9,21.7,6.14,0.0,-0.07,-4.12,28.29,28.62,47.28,11.27
2024-01-13,conde de guadalhorce,malaga,0.2,242.7,66.5,11.3,0.01,0.05,-8.28,16.99,16.92,29.44,35.38
2024-01-13,el limonero,malaga,41.2,261.6,22.3,4.76,0.0,-0.04,-4.03,21.35,21.52,39.42,11.17
2024-01-13,guadalhorce,malaga,61.9,237.6,125.7,18.01,-0.01,-0.24,-27.51,14.33,14.52,36.21,72.43
2024-01-13,guadalteba,malaga,61.9,238.0,153.3,33.49,-0.17,-0.87,-51.32,21.85,22.41,55.32,108.53
2024-01-13,la concepcion,malaga,61.5,434.5,61.9,13.05,-0.02,-0.22,-27.84,21.08,21.44,66.06,39.01
2024-01-13,la vinnuela,malaga,61.2,324.0,165.4,12.23,0.0,-0.02,-6.3,7.39,7.41,11.2,43.94
2024-01-13,cala,sevilla,217.7,390.7,58.8,23.31,-0.21,-1.5,-6.26,39.64,42.19,50.29,23.39
2024-01-13,el agrio,sevilla,222.2,359.9,20.3,9.95,-0.01,-0.01,-6.25,49.01,49.06,79.8,13.89
2024-01-13,el pintado,sevilla,241.0,371.8,212.8,42.57,0.02,0.07,-14.63,20.0,19.97,26.88,115.62
2024-01-13,gergal,sevilla,189.6,318.1,35.0,22.98,0.27,1.38,1.4,65.66,61.71,61.66,29.58
2024-01-13,huesna,sevilla,239.6,340.6,134.6,43.79,-0.05,-0.36,-17.24,32.53,32.8,45.34,78.3
2024-01-13,jose toran,sevilla,224.2,376.1,113.2,17.12,-0.01,0.0,-2.41,15.12,15.12,17.25,38.13
2024-01-13,la minilla,sevilla,253.7,388.3,57.8,30.52,0.0,-0.11,-10.31,52.8,52.99,70.64,43.55
2024-01-13,melonares,sevilla,204.4,352.2,185.6,76.03,-0.21,-1.46,-48.53,40.96,41.75,67.11,151.0
2024-01-13,puebla de cazalla,sevilla,142.9,266.9,73.7,0.05,0.0,-0.01,-3.48,0.07,0.08,4.79,18.24
2024-01-13,torre del aguila,sevilla,136.4,287.4,64.4,1.48,-0.01,-0.06,-8.9,2.3,2.39,16.12,14.37
2024-01-14,beninar,almeria,44.6,260.1,61.68,4.86,0.0,0.0,-3.69,7.88,7.88,13.86,8.18
2024-01-14,cuevas de almanzora,almeria,10.5,115.0,161.3,15.88,-0.03,-0.27,-10.45,9.85,10.01,16.32,17.8
2024-01-14,almodovar,cadiz,181.2,688.5,5.7,2.15,-0.01,-0.01,-2.39,37.72,37.89,79.65,2.89
2024-01-14,arcos,cadiz,147.4,336.6,14.6,11.79,0.0,-0.05,-1.87,80.75,81.1,93.56,13.38
2024-01-14,barbate,cadiz,155.3,568.4,228.1,20.31,0.0,0.0,-25.22,8.9,8.9,19.96,75.74
2024-01-14,bornos,cadiz,140.4,327.7,200.2,19.94,0.06,0.17,-45.8,9.96,9.88,32.84,66.72
2024-01-14,celemin,cadiz,151.7,552.8,44.8,4.04,0.0,0.08,-7.14,9.02,8.84,24.96,15.39
2024-01-14,charco redondo,cadiz,220.0,604.1,81.6,13.49,0.01,-0.08,-16.48,16.53,16.63,36.73,31.02
2024-01-14,guadalcacin,cadiz,114.6,502.4,800.3,132.21,-0.11,-0.82,-83.33,16.52,16.62,26.93,338.29
2024-01-14,guadarranque,cadiz,198.5,510.6,87.7,23.89,-0.04,-0.4,-19.02,27.24,27.7,48.93,42.44
2024-01-14,los hurones,cadiz,148.5,477.9,135.3,38.91,-0.04,-0.48,-58.04,28.76,29.11,71.66,88.94
2024-01-14,zahara - el gastor,cadiz,142.0,438.4,222.7,8.88,0.0,0.06,-35.7,3.99,3.96,20.02,105.84
2024-01-14,arenoso,cordoba,151.8,294.4,167.0,24.48,0.0,-0.01,-8.89,14.66,14.66,19.98,43.72
2024-01-14,bembezar,cordoba,200.4,348.8,342.1,35.22,0.0,-1.17,-19.3,10.3,10.64,15.94,136.43
2024-01-14,guadalmellato,cordoba,198.7,322.1,146.6,39.26,-0.05,-0.36,-22.58,26.78,27.03,42.18,83.72
2024-01-14,guadanunno,cordoba,236.4,370.6,1.6,0.98,0.0,0.0,-0.51,61.25,61.25,93.13,1.41
